steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
30069	6	2266.4751737117767	-4270.89	-5246.5	3184.0106812133668	-84.0	-7500.0	-42.56975752850437	0.08952389771353778	29069
60271	11	5008.745773553848	-6912.4	-7500.0	1828.031137148336	-97.0	-7500.0	-69.68495112816278	0.12875462844388808	59271
90367	18	8018.460221529007	-6465.99	-7500.0	2276.834340934932	-130.0	-7500.0	-83.44443498580763	0.0737622682873992	89367
123014	25	11389.138715744019	-7379.74	-7500.0	799.3369679195554	-780.0	-7500.0	-91.55121516860628	0.2054334811975341	122014
151137	29	14332.191758155823	-7054.07	-7500.0	1707.7123350532224	-71.0	-7500.0	-95.7842526876294	0.1104732680687451	150137
181137	33	17716.332539081573	-7491.17	-7500.0	62.34962596989543	-7021.0	-7500.0	-97.30996122749468	0.07512959474140624	180137
211132	37	20344.94796729088	-6496.36	-7500.0	2416.1431095149487	-110.0	-7500.0	-97.22119434614184	0.09971867192859779	210132
241128	41	23741.355895519257	-7491.17	-7500.0	62.34962596989543	-7021.0	-7500.0	-99.01151678962567	0.11374806924354659	240128
271125	45	26280.517302274704	-6443.22	-7500.0	2448.2041019589205	-74.0	-7500.0	-99.74500761342729	0.06398977508329866	270125
302301	50	29666.017387866974	-7491.16	-7500.0	62.41369313627492	-7021.0	-7500.0	-98.82453163058658	0.056270353580441114	301301
332296	54	32608.486404180527	-7053.91	-7500.0	1708.1933518111225	-70.0	-7500.0	-99.48218553545301	0.03469862752570374	331296
360203	63	35933.74473929405	-7491.18	-7500.0	62.2856534545687	-7021.0	-7500.0	-100.04852017948377	0.0439756950169832	359203
394544	74	38402.370067596436	-6093.43	-7500.0	2605.5875246450387	-109.0	-7500.0	-100.18617376037098	0.03228733573277101	393544
425294	79	40559.4400677681	-4624.6	-4925.0	2912.4762659977164	-235.0	-7500.0	-101.26528857459544	0.012484475108802455	424294
450407	84	43228.34567904472	-7067.0	-7500.0	1696.2900516698019	-93.0	-7500.0	-101.09930896399396	0.007543383434656706	449407
485457	91	46429.6151239872	-6904.36	-7500.0	1633.051661055696	-159.0	-7500.0	-100.23695156661053	0.0054409895139458375	484457
514282	97	49524.89158654213	-7031.4	-7500.0	1596.764791063417	-170.0	-7500.0	-100.50119536051417	0.0036771235133679536	513282
544635	102	52510.090983867645	-7128.35	-7500.0	1555.7799718170531	-144.0	-7500.0	-99.88730589391572	0.0001945115233365734	543635
571824	107	55423.59377026558	-7054.23	-7500.0	1706.5093964883492	-79.0	-7500.0	-99.99412665149885	0.001400919486336635	570824
604236	114	58777.52141880989	-7491.16	-7500.0	62.41369313627492	-7021.0	-7500.0	-99.77736733857296	0.0029963416686977656	603236
630821	121	60831.4695649147	-4286.9	-5243.0	3229.8067193633187	-88.0	-7500.0	-99.90131874965167	0.0060705728933599466	629821
661857	126	63419.15051794052	-6403.89	-7500.0	2384.1895935686002	-146.0	-7500.0	-99.7942227493615	0.006561610051499757	660857
691240	130	65912.4968855381	-5980.44	-7500.0	2642.3935977928354	-74.0	-7500.0	-100.13388338385985	0.001838279801637193	690240
721237	134	68358.86292362213	-6490.74	-7500.0	2404.3264061002005	-101.0	-7500.0	-100.25606600217253	0.005251193889804866	720237
751234	138	71460.14832282066	-7057.57	-7500.0	1703.2991590890708	-88.0	-7500.0	-100.03960241590777	0.001263143521231464	750234
781230	142	74470.7282512188	-7053.91	-7500.0	1708.1933518111225	-70.0	-7500.0	-100.02251863235861	0.006292415525455126	780230
811227	146	76969.31814908981	-5962.2	-7500.0	2674.912044244529	-86.0	-7500.0	-100.13889265250639	0.021190789866527268	810227
843014	151	80060.31228733063	-7128.83	-7500.0	1553.333431232927	-195.0	-7500.0	-100.0239874730439	5.551981881150714e-05	842014
873010	155	83071.79009628296	-7035.57	-7500.0	1669.4572411113109	-152.0	-7500.0	-100.16105833170698	0.022487906240694744	872010
904563	167	85484.06202363968	-5661.08	-7500.0	2808.394849357723	-88.0	-7500.0	-100.1174807158628	0.006922671919953585	903563
934129	175	87899.52558612823	-5961.99	-7500.0	2675.104364980057	-86.0	-7500.0	-100.01892736290776	0.004553486797769095	933129
963883	181	90687.99647831917	-7004.67	-7500.0	1815.4662425610638	-109.0	-7500.0	-99.88554018981164	0.0001939827445926717	962883
996158	187	93496.8177587986	-7122.08	-7500.0	1556.6242267915347	-154.0	-7500.0	-99.93670888957104	0.005785885989527622	995158
